movie_title,duration
Four Single Fathers ,100.0
Enter the Dangerous Mind ,88.0
Something Wicked ,95.0
AWOL-72 ,82.0
Iguana ,97.0
Cinderella ,105.0
Chicago Overcoat ,94.0
Barry Munday ,95.0
Central Station ,113.0
Pocketful of Miracles ,136.0
Close Range ,80.0
Boynton Beach Club ,105.0
Amnesiac ,90.0
Freakonomics ,93.0
The Omen ,107.0
High Tension ,89.0
Griff the Invisible ,90.0
Unnatural ,89.0
Hustle & Flow ,116.0
Some Like It Hot ,120.0
Friday the 13th Part VII: The New Blood ,88.0
The Wizard of Oz ,102.0
Young Frankenstein ,106.0
Diary of the Dead ,95.0
Lage Raho Munna Bhai ,144.0
Ulee's Gold ,113.0
The Black Stallion ,118.0
Sardaar Ji ,141.0
Journey to Saturn ,90.0
Donovan's Reef ,109.0
The Dress ,95.0
A Guy Named Joe ,122.0
Blazing Saddles ,93.0
Friday the 13th: The Final Chapter ,97.0
Ida ,82.0
Maurice ,140.0
Beer League ,86.0
The Astronaut's Wife ,109.0
Riding Giants ,105.0
Timecrimes ,66.0
Silver Medallist ,99.0
Timber Falls ,100.0
Singin' in the Rain ,103.0
"Fat, Sick & Nearly Dead ",97.0
A Haunted House ,86.0
2016: Obama's America ,87.0
Halloween II ,119.0
That Thing You Do! ,149.0
Halloween III: Season of the Witch ,98.0
Escape from the Planet of the Apes ,98.0
Hud ,112.0
Kevin Hart: Let Me Explain ,75.0
My Own Private Idaho ,104.0
Garden State ,102.0
Before Sunrise ,105.0
Sur le seuil ,99.0
Jesus' Son ,107.0
Saving Face ,96.0
Brick Lane ,101.0
Robot & Frank ,89.0
My Life Without Me ,106.0
The Spectacular Now ,95.0
Marilyn Hotchkiss' Ballroom Dancing and Charm School ,34.0
Religulous ,101.0
Fuel ,112.0
Valley of the Heart's Delight ,100.0
Dodgeball: A True Underdog Story ,92.0
Eye of the Dolphin ,100.0
8: The Mormon Proposition ,80.0
The Other End of the Line ,106.0
Anatomy ,103.0
Sleep Dealer ,90.0
Super ,96.0
Christmas Mail ,89.0
Stung ,87.0
Antibirth ,94.0
Get on the Bus ,120.0
Thr3e ,101.0
Idiocracy ,84.0
The Rise of the Krays ,110.0
This Is England ,101.0
Alien Uprising ,101.0
Bathing Beauty ,101.0
Go for It! ,105.0
"Dancer, Texas Pop. 81 ",97.0
Show Boat ,108.0
Redemption Road ,95.0
The Calling ,108.0
The Brave Little Toaster ,90.0
Fantasia ,120.0
The French Connection ,104.0
8 Days ,90.0
Friday the 13th Part III ,91.0
Friday the 13th: A New Beginning ,92.0
The Last Sin Eater ,117.0
Do You Believe? ,120.0
Impact Point ,90.0
The Valley of Decision ,119.0
Eden ,90.0
Chicken Tikka Masala ,90.0
Always Woodstock ,97.0
Jack Brooks: Monster Slayer ,90.0
The Best Years of Our Lives ,172.0
Bully ,115.0
Elling ,89.0
Mi America ,125.0
[Rec] ,78.0
Lies in Plain Sight ,89.0
Sharkskin ,100.0
Containment ,77.0
The Timber ,81.0
From Russia with Love ,115.0
The Toxic Avenger Part II ,96.0
In the Heat of the Night             ,60.0
Sleeper ,89.0
It Follows ,100.0
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,88.0
To Kill a Mockingbird ,129.0
Mad Max 2: The Road Warrior ,87.0
The Legend of Drunken Master ,102.0
Lolita ,152.0
Boys Don't Cry ,118.0
Silent House ,86.0
The Lives of Others ,137.0
Courageous ,129.0
The Hustler ,134.0
Boom Town ,119.0
The Triplets of Belleville ,80.0
Smoke Signals ,89.0
American Splendor ,101.0
Before Sunset ,80.0
Amores Perros ,115.0
Thirteen ,100.0
Gentleman's Agreement ,118.0
Winter's Bone ,100.0
Touching the Void ,106.0
Alexander's Ragtime Band ,106.0
Me and You and Everyone We Know ,91.0
Inside Job ,105.0
We Are Your Friends ,96.0
Ghost Dog: The Way of the Samurai ,116.0
Harsh Times ,116.0
Captive ,97.0
Full Frontal ,101.0
Witchboard ,98.0
Strangers with Candy             ,22.0
Hamlet ,150.0
Shortbus ,101.0
Waltz with Bashir ,90.0
"The Book of Mormon Movie, Volume 1: The Journey ",120.0
No End in Sight ,102.0
The Diary of a Teenage Girl ,102.0
Get Real             ,60.0
In the Shadow of the Moon ,100.0
Meek's Cutoff ,104.0
Inside Deep Throat ,89.0
Dinner Rush ,99.0
Clockwatchers ,96.0
The Virginity Hit ,86.0
Subway ,98.0
House of D ,96.0
Teeth ,94.0
Six-String Samurai ,91.0
Hum To Mohabbat Karega ,
It's All Gone Pete Tong ,90.0
Saint John of Las Vegas ,85.0
24 7: Twenty Four Seven ,96.0
Stonewall ,129.0
Eureka             ,60.0
Roadside Romeo ,93.0
This Thing of Ours ,100.0
The Lost Medallion: The Adventures of Billy Stone ,97.0
The Last Five Years ,94.0
The Missing Person ,95.0
Return of the Living Dead III ,97.0
London ,92.0
Sherrybaby ,96.0
Stealing Harvard ,85.0
Circle ,87.0
Eden Lake ,91.0
Plush ,99.0
Vampire Killers ,88.0
Gangster's Paradise: Jerusalema ,119.0
Freeze Frame ,99.0
Grave Encounters ,92.0
Stitches ,86.0
Nine Dead ,83.0
"To Be Frank, Sinatra at 100 ",81.0
Bananas ,82.0
Supercapitalist ,102.0
Rockaway ,90.0
Wings             ,30.0
The Lady from Shanghai ,92.0
No Man's Land: The Rise of Reeker ,88.0
Highway ,97.0
Small Apartments ,96.0
Coffee Town ,87.0
The Ghastly Love of Johnny X ,106.0
All Is Bright ,107.0
The Torture Chamber of Dr. Sadism ,80.0
Straight A's ,91.0
A Funny Thing Happened on the Way to the Forum ,99.0
Slacker Uprising ,102.0
The Legend of Hell's Gate: An American Conspiracy ,108.0
The Walking Deceased ,88.0
The Curse of Downers Grove ,89.0
Shark Lake ,92.0
River's Edge ,99.0
Northfork ,103.0
The Marine 4: Moving Target ,90.0
Buried ,95.0
Submarine ,97.0
The Square ,108.0
One to Another ,95.0
Carrie ,100.0
ABCD (Any Body Can Dance) ,160.0
A Nightmare on Elm Street ,101.0
Man on Wire ,90.0
Abandoned ,86.0
Brotherly Love ,89.0
The Last Exorcism ,87.0
Nowhere Boy ,98.0
A Streetcar Named Desire ,125.0
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,95.0
El crimen del padre Amaro ,118.0
Beasts of the Southern Wild ,93.0
Battle for the Planet of the Apes ,96.0
Songcatcher ,109.0
Higher Ground ,109.0
Vaalu ,155.0
The Greatest Movie Ever Sold ,90.0
Ed and His Dead Mother ,93.0
Travelers and Magicians ,108.0
Hang 'Em High ,114.0
Deadline - U.S.A. ,87.0
Sublime ,113.0
A Beginner's Guide to Snuff ,87.0
Independence Daysaster ,90.0
Dysfunctional Friends ,111.0
Run Lola Run ,81.0
May ,93.0
Against the Wild ,90.0
Living Dark: The Story of Ted the Caver ,112.0
Under the Same Moon ,106.0
Conquest of the Planet of the Apes ,88.0
In the Bedroom ,138.0
I Spit on Your Grave ,105.0
"Happy, Texas ",98.0
My Summer of Love ,86.0
The Lunchbox ,104.0
Yes ,100.0
You Can't Take It with You ,126.0
From Here to Eternity ,118.0
She Wore a Yellow Ribbon ,103.0
Grace Unplugged ,102.0
Foolish ,84.0
N-Secure ,
Caramel ,95.0
Out of the Dark ,92.0
The Bubble ,90.0
The Conversation ,113.0
Dil Jo Bhi Kahey... ,
Mississippi Mermaid ,123.0
I Love Your Work ,111.0
Cabin Fever ,99.0
Dawn of the Dead ,110.0
Waitress ,108.0
Bloodsport ,92.0
Mr. Smith Goes to Washington ,120.0
Kids ,91.0
The Squid and the Whale ,88.0
Kissing Jessica Stein ,97.0
"A Woman, a Gun and a Noodle Shop ",95.0
Kickboxer: Vengeance ,90.0
Spellbound ,95.0
Exotica ,103.0
Buffalo '66 ,110.0
Insidious ,103.0
Repo Man ,92.0
Nine Queens ,114.0
The Gatekeepers ,101.0
The Ballad of Jack and Rose ,112.0
The To Do List ,104.0
Killing Zoe ,99.0
The Believer ,98.0
Snow Angels ,107.0
Unsullied ,93.0
Session 9 ,100.0
I Want Someone to Eat Cheese With ,80.0
Mooz-Lum ,94.0
Hatchet ,93.0
Modern Times ,87.0
Stolen Summer ,91.0
My Name Is Bruce ,84.0
The Salon ,90.0
Road Hard ,98.0
Forty Shades of Blue ,108.0
Amigo ,124.0
Pontypool ,95.0
Trucker ,90.0
Me You and Five Bucks ,93.0
The Lords of Salem ,101.0
Housebound ,107.0
Wal-Mart: The High Cost of Low Price ,20.0
Fetching Cody ,87.0
Once Upon a Time in Queens ,98.0
Closer to the Moon ,112.0
Mutant World ,82.0
Growing Up Smith ,102.0
Checkmate ,97.0
Jack Reacher ,130.0
#Horror ,101.0
Wind Walkers ,93.0
Snow White and the Seven Dwarfs ,83.0
The Holy Girl ,106.0
Shalako ,113.0
Incident at Loch Ness ,94.0
The Dog Lover ,101.0
Girl House ,99.0
The Blue Room ,76.0
House at the End of the Drive ,91.0
Batman: The Movie ,105.0
"Lock, Stock and Two Smoking Barrels ",120.0
The Ballad of Gregorio Cortez ,105.0
The Streets of San Francisco             ,120.0
The Celebration ,105.0
Trees Lounge ,95.0
Journey from the Fall ,135.0
The Basket ,105.0
Eddie: The Sleepwalking Cannibal ,83.0
Mercury Rising ,111.0
Space: Above and Beyond             ,60.0
Queen of the Mountains ,135.0
Def-Con 4 ,88.0
The Hebrew Hammer ,87.0
Neal 'N' Nikki ,97.0
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,82.0
Forget Me Not ,103.0
Rebecca ,130.0
Friday the 13th Part 2 ,87.0
The Lost Weekend ,101.0
C.H.U.D. ,96.0
Filly Brown ,80.0
The Lion of Judah ,87.0
Niagara ,92.0
How Green Was My Valley ,118.0
The Girlfriend Experience             ,27.0
Da Sweet Blood of Jesus ,123.0
"Sex, Lies, and Videotape ",100.0
Saw ,103.0
Super Troopers ,100.0
The Algerian ,99.0
The Amazing Catfish ,89.0
The Day the Earth Stood Still ,104.0
Monsoon Wedding ,114.0
You Can Count on Me ,111.0
The Trouble with Harry ,99.0
Lucky Number Slevin ,110.0
But I'm a Cheerleader ,85.0
Home Run ,113.0
Reservoir Dogs ,99.0
The Blue Bird ,83.0
"The Good, the Bad and the Ugly ",142.0
The Second Mother ,112.0
Blue Like Jazz ,108.0
Down and Out with the Dolls ,88.0
"Pink Ribbons, Inc. ",97.0
Certifiably Jonathan ,85.0
Q ,103.0
The Knife of Don Juan ,110.0
Grand Theft Parsons ,88.0
Extreme Movie ,76.0
The Charge of the Light Brigade ,100.0
Below Zero ,99.0
Crowsnest ,84.0
Airborne ,91.0
Cotton Comes to Harlem ,97.0
The Wicked Within ,84.0
Bleeding Hearts ,100.0
Waiting... ,94.0
Dead Man's Shoes ,90.0
Wolf Creek             ,
From a Whisper to a Scream ,92.0
Sex with Strangers ,105.0
Dracula: Pages from a Virgin's Diary ,73.0
Faith Like Potatoes ,116.0
Beyond the Black Rainbow ,110.0
The Raid: Redemption ,102.0
The Dead Undead ,89.0
The Vatican Exorcisms ,76.0
Casablanca ,82.0
Lake Mungo ,89.0
Rocket Singh: Salesman of the Year ,150.0
Silent Running ,89.0
Rocky ,145.0
The Sleepwalker ,91.0
The Fog ,89.0
Tom Jones ,121.0
Unfriended ,83.0
Taxi Driver ,110.0
The Howling ,91.0
Dr. No ,110.0
Chernobyl Diaries ,86.0
Hellraiser ,86.0
God's Not Dead 2 ,120.0
Cry_Wolf ,90.0
Godzilla 2000 ,99.0
Blue Valentine ,112.0
Transamerica ,103.0
The Devil Inside ,83.0
Beyond the Valley of the Dolls ,109.0
Love Me Tender ,89.0
An Inconvenient Truth ,96.0
Sands of Iwo Jima ,109.0
Shine a Light ,122.0
The Green Inferno ,100.0
Departure ,109.0
The Sessions ,95.0
"Food, Inc. ",94.0
October Baby ,107.0
Next Stop Wonderland ,104.0
Juno ,96.0
The Skeleton Twins ,93.0
Martha Marcy May Marlene ,102.0
Obvious Child ,84.0
Frozen River ,97.0
20 Feet from Stardom ,91.0
Two Girls and a Guy ,84.0
Walking and Talking ,86.0
The Full Monty ,91.0
Who Killed the Electric Car? ,92.0
The Broken Hearts Club: A Romantic Comedy ,94.0
Bubba Ho-Tep ,92.0
Goosebumps ,103.0
Slam ,100.0
Brigham City ,119.0
Fiza ,167.0
History of the World: Part I ,92.0
Orgazmo ,92.0
All the Real Girls ,108.0
Dream with the Fishes ,97.0
Blue Car ,88.0
Luminarias ,100.0
Palo Alto ,100.0
Ajami ,124.0
Wristcutters: A Love Story ,88.0
I Origins ,106.0
The Battle of Shaker Heights ,79.0
The Lovely Bones ,135.0
The Act of Killing ,96.0
Taxi to the Dark Side ,53.0
Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,97.0
Guiana 1838 ,120.0
Lisa Picard Is Famous ,90.0
Antarctica: A Year on Ice ,91.0
A Lego Brickumentary ,93.0
Hardflip ,112.0
Chocolate: Deep Dark Secrets ,160.0
The House of the Devil ,95.0
The Perfect Host ,93.0
Safe Men ,88.0
Speedway Junky ,105.0
The Last Big Thing ,98.0
The Specials ,82.0
16 to Life ,89.0
Alone with Her ,78.0
Creative Control ,97.0
Special ,81.0
Sparkler ,90.0
The Helix... Loaded ,97.0
In Her Line of Fire ,88.0
The Jimmy Show ,96.0
Heli ,105.0
Karachi se Lahore ,
Loving Annabelle ,76.0
Hits ,96.0
Jimmy and Judy ,99.0
Frat Party ,90.0
The Party's Over ,94.0
Proud ,87.0
The Poker House ,93.0
Childless ,90.0
ZMD: Zombies of Mass Destruction ,89.0
Snow White: A Deadly Summer ,83.0
Hidden Away ,96.0
My Last Day Without You ,90.0
Steppin: The Movie ,138.0
Doc Holliday's Revenge ,84.0
Black Rock ,83.0
Truth or Die ,96.0
The Pet ,94.0
Bang Bang Baby ,90.0
Fear Clinic ,95.0
Zombie Hunter ,93.0
A Fine Step ,111.0
Trance ,101.0
Charly ,103.0
Banshee Chapter ,87.0
Jesse             ,30.0
Ask Me Anything ,100.0
And Then Came Love ,90.0
Food Chains ,83.0
On the Waterfront ,108.0
L!fe Happens ,100.0
"4 Months, 3 Weeks and 2 Days ",113.0
The Horror Network Vol. 1 ,97.0
Hard Candy ,104.0
The Quiet ,91.0
Circumstance ,107.0
Fruitvale Station ,85.0
The Brass Teapot ,101.0
Bambi ,70.0
The Hammer ,88.0
Snitch ,112.0
Latter Days ,107.0
Elza ,78.0
1982 ,90.0
"For a Good Time, Call... ",88.0
Celeste & Jesse Forever ,92.0
Time Changer ,95.0
London to Brighton ,85.0
American Hero ,86.0
Windsor Drive ,90.0
A Separation ,123.0
Crying with Laughter ,93.0
Welcome to the Dollhouse ,88.0
Ruby in Paradise ,114.0
Raising Victor Vargas ,88.0
Pandora's Box ,110.0
Harrison Montgomery ,95.0
Live-In Maid ,83.0
Deterrence ,104.0
The Mudge Boy ,94.0
The Young Unknowns ,87.0
Not Cool ,93.0
Dead Snow ,91.0
Saints and Soldiers ,90.0
Vessel ,14.0
American Graffiti ,112.0
Iraq for Sale: The War Profiteers ,75.0
Aqua Teen Hunger Force Colon Movie Film for Theaters ,86.0
Safety Not Guaranteed ,86.0
Kevin Hart: Laugh at My Pain ,89.0
Kill List ,95.0
The Innkeepers ,101.0
The Unborn ,89.0
The Conformist ,106.0
Interview with the Assassin ,88.0
Donkey Punch ,99.0
All the Boys Love Mandy Lane ,90.0
Bled ,95.0
High Noon ,85.0
Hoop Dreams ,170.0
Rize ,86.0
Destiny ,
L.I.E. ,97.0
The Sisterhood of Night ,104.0
B-Girl ,88.0
King Kong ,201.0
House of Wax ,108.0
Half Nelson ,106.0
Naturally Native ,107.0
Hav Plenty ,84.0
Adulterers ,91.0
Escape from Tomorrow ,90.0
Starsuckers ,103.0
The Hadza: Last of the First ,71.0
After ,90.0
Treachery ,67.0
Walter ,94.0
Top Hat ,81.0
The Blair Witch Project ,81.0
Woodstock ,215.0
The Kentucky Fried Movie ,83.0
Mercy Streets ,106.0
Arnolds Park ,103.0
Broken Vessels ,90.0
Water & Power ,88.0
They Will Have to Kill Us First ,105.0
Crop Circles: Quest for Truth ,115.0
Light from the Darkroom ,90.0
Irreplaceable ,102.0
The Maid's Room ,98.0
A Hard Day's Night ,87.0
The Harvest/La Cosecha ,80.0
Love Letters ,88.0
Julija in alfa Romeo ,83.0
Fireproof ,122.0
Faith Connections ,115.0
Benji ,86.0
Open Water ,79.0
High Road ,87.0
Kingdom of the Spiders ,97.0
Mad Hot Ballroom ,105.0
The Station Agent ,89.0
To Save a Life ,120.0
Wordplay ,94.0
Beyond the Mat ,108.0
The Singles Ward ,102.0
Osama ,83.0
Sholem Aleichem: Laughing in the Darkness ,93.0
Groove ,86.0
The R.M. ,101.0
Twin Falls Idaho ,111.0
Mean Creek ,90.0
Hurricane Streets ,86.0
Never Again ,98.0
Civil Brand ,91.0
Lonesome Jim ,91.0
Drinking Buddies ,90.0
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,88.0
Seven Samurai ,202.0
The Other Dream Team ,89.0
Johnny Suede ,97.0
Finishing the Game: The Search for a New Bruce Lee ,84.0
Rubber ,82.0
Home ,94.0
Kiss the Bride ,100.0
The Slaughter Rule ,112.0
Monsters ,94.0
The Californians ,87.0
The Living Wake ,91.0
Detention of the Dead ,87.0
Crazy Stone ,98.0
Scott Walker: 30 Century Man ,95.0
Everything Put Together ,87.0
Good Kill ,102.0
Insomnia Manica ,127.0
The Outrageous Sophie Tucker ,96.0
Now Is Good ,103.0
Girls Gone Dead ,104.0
America Is Still the Place ,90.0
Subconscious ,122.0
Crossroads ,93.0
Enter Nowhere ,90.0
The King of Najayo ,101.0
Fight to the Finish ,94.0
Alleluia! The Devil's Carnival ,97.0
The Sound and the Shadow ,90.0
Rodeo Girl ,108.0
Born to Fly: Elizabeth Streb vs. Gravity ,82.0
The Little Ponderosa Zoo ,84.0
Oz the Great and Powerful ,130.0
The Toxic Avenger ,91.0
Straight Out of Brooklyn ,91.0
Bloody Sunday ,107.0
Diamond Ruff ,82.0
Conversations with Other Women ,84.0
Poultrygeist: Night of the Chicken Dead ,103.0
Mutual Friends ,86.0
42nd Street ,89.0
Rise of the Entrepreneur: The Search for a Better Way ,52.0
Metropolitan ,98.0
As It Is in Heaven ,133.0
Roadside ,81.0
Napoleon Dynamite ,92.0
Blue Ruin ,90.0
Paranormal Activity ,84.0
Dogtown and Z-Boys ,91.0
Monty Python and the Holy Grail ,91.0
Quinceañera ,90.0
Gory Gory Hallelujah ,96.0
Heroes             ,60.0
Tarnation ,88.0
I Want Your Money ,92.0
Love in the Time of Monsters ,97.0
The Beyond ,82.0
Home Movies             ,22.0
What Happens in Vegas ,101.0
The Dark Hours ,80.0
My Beautiful Laundrette ,97.0
Fabled ,84.0
Show Me ,97.0
Cries & Whispers ,91.0
Intolerance: Love's Struggle Throughout the Ages ,123.0
Trekkies ,86.0
The Broadway Melody ,100.0
The Evil Dead ,96.0
Maniac ,89.0
Censored Voices ,84.0
Murderball ,88.0
American Ninja 2: The Confrontation ,90.0
51 Birch Street ,90.0
Revolution             ,43.0
Rotor DR1 ,98.0
Halloween ,101.0
12 Angry Men ,96.0
My Dog Tulip ,83.0
It Happened One Night ,65.0
Dogtooth ,94.0
Tupac: Resurrection ,112.0
Tumbleweeds ,102.0
The Prophecy ,98.0
When the Cat's Away ,91.0
Pieces of April ,80.0
The Big Swap ,114.0
Old Joy ,76.0
Wendy and Lucy ,80.0
3 Backyards ,88.0
Pierrot le Fou ,110.0
Sisters in Law ,104.0
Ayurveda: Art of Being ,102.0
Nothing But a Man ,95.0
"First Love, Last Rites ",94.0
Fighting Tommy Riley ,109.0
Royal Kill ,90.0
Across the Universe ,133.0
The Looking Glass ,110.0
Death Race 2000 ,80.0
Locker 13 ,95.0
Midnight Cabaret ,94.0
Anderson's Cross ,98.0
Bizarre ,98.0
Graduation Day ,96.0
Some Guy Who Kills People ,97.0
Compliance ,90.0
Chasing Amy ,113.0
Lovely & Amazing ,91.0
Death Calls ,90.0
Better Luck Tomorrow ,98.0
The Incredibly True Adventure of Two Girls in Love ,94.0
Chuck & Buck ,96.0
American Desi ,100.0
Amidst the Devil's Wings ,90.0
Cube ,90.0
Love and Other Catastrophes ,76.0
I Married a Strange Person! ,75.0
November ,78.0
Like Crazy ,90.0
Teeth and Blood ,96.0
Sugar Town ,92.0
The Motel ,75.0
The Canyons ,99.0
Happy Valley             ,58.0
On the Outs ,86.0
Shotgun Stories ,92.0
Exam ,101.0
The Sticky Fingers of Time ,81.0
Sunday School Musical ,93.0
Rust ,95.0
Ink ,107.0
The Christmas Bunny ,98.0
Jesus People ,35.0
Butterfly ,108.0
UnDivided ,66.0
The Frozen ,95.0
The Love Letter ,99.0
Horse Camp ,108.0
Give Me Shelter ,90.0
The Big Parade ,151.0
Little Big Top ,83.0
Along the Roadside ,108.0
Bronson ,92.0
Western Religion ,105.0
Burn ,86.0
Urbania ,106.0
The Stewardesses ,93.0
"The Beast from 20,000 Fathoms ",80.0
"20,000 Leagues Under the Sea ",127.0
Mad Max ,93.0
Swingers ,96.0
A Fistful of Dollars ,99.0
She Done Him Wrong ,66.0
Short Cut to Nirvana: Kumbh Mela ,85.0
The Grace Card ,101.0
Middle of Nowhere ,97.0
3 ,119.0
The Business of Fancydancing ,103.0
Call + Response ,86.0
Side Effects ,106.0
Malevolence ,90.0
Shooting the Warwicks ,95.0
Super Hybrid ,94.0
Baghead ,84.0
Solitude ,89.0
The Case of the Grinning Cat ,59.0
Ordet ,126.0
Good Dick ,86.0
The Man from Earth ,87.0
The Trials of Darryl Hunt ,106.0
An American Girl Holiday ,86.0
Yesterday Was a Lie ,89.0
Theresa Is a Mother ,105.0
H. ,93.0
Archaeology of a Woman ,94.0
Children of Heaven ,89.0
Weekend ,97.0
She's Gotta Have It ,88.0
Butterfly Girl ,78.0
The World Is Mine ,104.0
Another Earth ,92.0
The Calling ,108.0
Sweet Sweetback's Baadasssss Song ,97.0
Perfect Cowboy ,109.0
Tadpole ,78.0
Once ,85.0
The Woman Chaser ,88.0
The Horse Boy ,93.0
When the Lights Went Out ,86.0
Heroes of Dirt ,98.0
The Texas Chain Saw Massacre ,88.0
A Charlie Brown Christmas ,25.0
Antarctic Edge: 70° South ,72.0
Aroused ,66.0
Top Spin ,80.0
Roger & Me ,91.0
Cat People ,93.0
An American in Hollywood ,89.0
Sound of My Voice ,85.0
The Brain That Sings ,62.0
The Blood of My Brother ,90.0
Your Sister's Sister ,90.0
Romantic Schemer ,
A Dog's Breakfast ,88.0
A Dog's Breakfast ,88.0
Night of the Living Dead ,96.0
Une Femme Mariée ,94.0
The Birth of a Nation ,120.0
The Work and the Story ,77.0
Facing the Giants ,111.0
The Gallows ,81.0
Eraserhead ,89.0
Over the Hill to the Poorhouse ,110.0
Hollywood Shuffle ,81.0
The Mighty ,100.0
Penitentiary ,99.0
The Lost Skeleton of Cadavra ,90.0
"Dude, Where's My Dog?! ",82.0
Cheap Thrills ,88.0
Indie Game: The Movie ,103.0
Closure ,80.0
Open Secret ,68.0
Echo Dr. ,81.0
The Night Visitor ,106.0
The Past is a Grotesque Animal ,77.0
The Last House on the Left ,114.0
"Peace, Propaganda & the Promised Land ",80.0
Pi ,84.0
"I Love You, Don't Touch Me! ",86.0
20 Dates ,87.0
Queen Crab ,80.0
Super Size Me ,100.0
The FP ,82.0
Happy Christmas ,82.0
The Brain That Wouldn't Die ,70.0
Tiger Orange ,75.0
Supporting Characters ,87.0
Absentia ,87.0
The Brothers McMullen ,98.0
The Dirties ,83.0
Gabriela ,99.0
Tiny Furniture ,98.0
Hayride ,93.0
The Naked Ape ,
Counting ,111.0
The Call of Cthulhu ,47.0
Bending Steel ,92.0
The Signal ,97.0
The Image Revolution ,81.0
This Is Martin Bonner ,83.0
A True Story ,96.0
George Washington ,90.0
Smiling Fish & Goat on Fire ,90.0
Dawn of the Crescent Moon ,95.0
Raymond Did It ,83.0
The Last Waltz ,117.0
"Run, Hide, Die ",75.0
The Exploding Girl ,79.0
The Legend of God's Gun ,78.0
Mutual Appreciation ,109.0
Her Cry: La Llorona Investigation ,89.0
Down Terrace ,93.0
Clerks ,102.0
Pink Narcissus ,65.0
Funny Ha Ha ,85.0
In the Company of Men ,97.0
Sabotage ,109.0
Manito ,79.0
Rampage ,80.0
Slacker ,100.0
Dutch Kills ,90.0
Dry Spell ,90.0
Flywheel ,120.0
Exeter ,91.0
The Ridges ,143.0
The Puffy Chair ,85.0
Stories of Our Lives ,60.0
Breaking Upwards ,88.0
All Superheroes Must Die ,78.0
Pink Flamingos ,108.0
Clean ,110.0
The Circle ,90.0
Tin Can Man ,83.0
The Cure ,111.0
On the Downlow ,84.0
Sanctuary; Quite a Conundrum ,82.0
Bang ,98.0
Primer ,77.0
Cavite ,80.0
El Mariachi ,81.0
The Mongol King ,84.0
Newlyweds ,95.0
Signed Sealed Delivered ,87.0
The Following             ,43.0
A Plague So Pleasant ,76.0
Shanghai Calling ,100.0
My Date with Drew ,90.0
